Date,adj_close,return_1d,next_day_return,target,predicted_direction,prob_up,regime,garch_vol_forecast,position_size,final_position,best_position,strategy_return,strategy_return_net,best_strategy_return,buy_hold_return,cumulative_strategy,cumulative_strategy_net,cumulative_buy_hold,buyhold_position,Buy_Hold_gross_return,Buy_Hold_turnover,Buy_Hold_cost,Buy_Hold_net_return,Buy_Hold_cum_gross,Buy_Hold_cum_net
2025-04-16,5275.7001953125,-0.0224083715440897,0.0013268380955802,1,1,0.80194104,High_Vol,3.295657292031997,0.2275722059491124,0.2275722059491124,0.2275722059491124,0.0003019514723485,0.0002914790744001,0.0003019514723485,0.0013268380955802,0.9602086003992844,0.9456168321584868,0.9001713150824687,1.0,0.0013268380955802,0.0,0.0,0.0013268380955802,0.9001713150824687,0.9001713150824687
2025-04-17,5282.7001953125,0.0013268380955802,-0.0235674930238275,0,1,0.7453642,High_Vol,3.008275447398634,0.2493122764567827,0.2493122764567827,0.2493122764567827,-0.0058756653361497,-0.0058974054066574,-0.0058756653361497,-0.0235674930238275,0.9545667360104456,0.9400401463398892,0.878956533894013,1.0,-0.0235674930238275,0.0,0.0,-0.0235674930238275,0.878956533894013,0.878956533894013
2025-04-21,5158.2001953125,-0.0235674930238275,0.0251172047238952,1,1,0.86141276,High_Vol,2.9250372524456547,0.2564069908418831,0.2564069908418831,0.2564069908418831,0.0064402268816135,0.0064331321672284,0.0064402268816135,0.0251172047238952,0.960714362363994,0.9460875488437944,0.9010334650992342,1.0,0.0251172047238952,0.0,0.0,0.0251172047238952,0.9010334650992342,0.9010334650992342
2025-04-22,5287.759765625,0.0251172047238952,0.01666113847096,1,0,0.4525916,High_Vol,2.8490518850239592,0.2632454691128564,0.0,0.0,0.0,-0.0002564069908418,0.0,0.01666113847096,0.960714362363994,0.9458449653823224,0.9160457084282216,1.0,0.01666113847096,0.0,0.0,0.01666113847096,0.9160457084282215,0.9160457084282215
2025-04-23,5375.85986328125,0.01666113847096,0.0202591137082812,1,1,0.5274875,High_Vol,2.679732812612636,0.2798786492705513,0.2798786492705513,0.2798786492705513,0.0056700933800922,0.0053902147308217,0.0056700933800922,0.0202591137082812,0.9661617025101936,0.9509432728478,0.934603982597252,1.0,0.0202591137082812,0.0,0.0,0.0202591137082812,0.934603982597252,0.934603982597252
2025-04-24,5484.77001953125,0.0202591137082812,0.0073731334699984,1,1,0.57422787,High_Vol,2.5720813722350204,0.2915926409234419,0.2915926409234419,0.2915926409234419,0.0021499514603978,0.0021382374687449,0.0021499514603978,0.0073731334699984,0.9682389032734856,0.952976615384454,0.9414949425025336,1.0,0.0073731334699984,0.0,0.0,0.0073731334699984,0.9414949425025336,0.9414949425025336
2025-04-25,5525.2099609375,0.0073731334699984,0.0006407067039131,1,1,0.66483706,High_Vol,2.361757623684721,0.3175601054395579,0.3175601054395579,0.3175601054395579,0.0002034628884504,0.0001774954239343,0.0002034628884504,0.0006407067039131,0.9684359039574558,0.9531457643728012,0.9420981646238952,1.0,0.0006407067039131,0.0,0.0,0.0006407067039131,0.9420981646238953,0.9420981646238953
2025-04-28,5528.75,0.0006407067039131,0.005802410694099,1,1,0.5852803,High_Vol,2.1532740689585324,0.3483067997761893,0.3483067997761893,0.3483067997761893,0.0020210190998487,0.0019902724055121,0.0020210190998487,0.005802410694099,0.9703931314163332,0.9550427840860632,0.9475646050892,1.0,0.005802410694099,0.0,0.0,0.005802410694099,0.9475646050892,0.9475646050892
2025-04-29,5560.830078125,0.005802410694099,0.0014799913597656,1,1,0.57294905,High_Vol,1.9716579965525247,0.3803905146386375,0.3803905146386375,0.3803905146386375,0.0005629746750019,0.0005308909601395,0.0005629746750019,0.0014799913597656,0.9709394381741164,0.955549807666681,0.9489669925175518,1.0,0.0014799913597656,0.0,0.0,0.0014799913597656,0.9489669925175518,0.9489669925175518
2025-04-30,5569.06005859375,0.0014799913597656,0.0062991021385856,1,1,0.68564755,High_Vol,1.793357974377384,0.4182098670291324,0.4182098670291324,0.4182098670291324,0.0026343466677808,0.0025965273153903,0.0026343466677808,0.0062991021385856,0.9734972292476872,0.9580309188435034,0.9549446325295664,1.0,0.0062991021385856,0.0,0.0,0.0062991021385856,0.9549446325295663,0.9549446325295663
2025-05-01,5604.14013671875,0.0062991021385856,0.0147265741296347,1,1,0.6825066,High_Vol,1.6448126418382092,0.4559789856441127,0.4559789856441127,0.4559789856441127,0.0067150083336436,0.0066772392150286,0.0067150083336436,0.0147265741296347,0.9800342712548644,0.9644279204640152,0.9690076954502096,1.0,0.0147265741296347,0.0,0.0,0.0147265741296347,0.9690076954502097,0.9690076954502097
2025-05-02,5686.669921875,0.0147265741296347,-0.0063815975889338,0,0,0.27187157,High_Vol,1.6083542868549825,0.466315168324368,0.0,0.0,-0.0,-0.0004559789856441,-0.0,-0.0063815975889338,0.9800342712548644,0.9639881615991152,0.9628238782772665,1.0,-0.0063815975889338,0.0,0.0,-0.0063815975889338,0.9628238782772663,0.9628238782772663
2025-05-05,5650.3798828125,-0.0063815975889338,-0.0076932396518555,0,1,0.6859819,High_Vol,1.495414231193377,0.5015332771050881,0.5015332771050881,0.5015332771050881,-0.0038584156941498,-0.0043599489712549,-0.0038584156941498,-0.0076932396518555,0.97625289164185,0.9597852224056492,0.9554166434391504,1.0,-0.0076932396518555,0.0,0.0,-0.0076932396518555,0.9554166434391503,0.9554166434391503
2025-05-06,5606.91015625,-0.0076932396518555,0.0043463562331358,1,1,0.7785133,High_Vol,1.4095453216043916,0.5320864739179333,0.5320864739179333,0.5320864739179333,0.0023126373624804,0.0022820841656676,0.0023126373624804,0.0043463562331358,0.9785106105542906,0.961975533064143,0.9595692245226038,1.0,0.0043463562331358,0.0,0.0,0.0043463562331358,0.9595692245226038,0.9595692245226038
2025-05-07,5631.27978515625,0.0043463562331358,0.0057997750948355,1,1,0.52898407,High_Vol,1.2884642422611,0.582088330743149,0.582088330743149,0.582088330743149,0.0033759814036384,0.0033259795468132,0.0033759814036384,0.0057997750948355,0.9818140441787848,0.9651750440116492,0.9651345102127606,1.0,0.0057997750948355,0.0,0.0,0.0057997750948355,0.9651345102127606,0.9651345102127606
2025-05-08,5663.93994140625,0.0057997750948355,-0.0007114809122162,0,1,0.76875937,High_Vol,1.1886088548013694,0.6309897465178601,0.6309897465178601,0.6309897465178601,-0.0004489371604515,-0.0004978385762263,-0.0004489371604515,-0.0007114809122162,0.9813732713696998,0.9646945426419292,0.9644478354310232,1.0,-0.0007114809122162,0.0,0.0,-0.0007114809122162,0.9644478354310232,0.9644478354310232
2025-05-09,5659.91015625,-0.0007114809122162,0.0325587827490083,1,1,0.71946144,High_Vol,1.080452045375645,0.694153899018484,0.694153899018484,0.694153899018484,0.0226008059925198,0.0225376418400192,0.0226008059925198,0.0325587827490083,1.0035530982821708,0.986436482729014,0.9958490829775732,1.0,0.0325587827490083,0.0,0.0,0.0325587827490083,0.9958490829775732,0.9958490829775732
2025-05-12,5844.18994140625,0.0325587827490083,0.0072482009835321,1,0,0.37089437,High_Vol,1.6651282998648274,0.4504157427754269,0.0,0.0,0.0,-0.0006941538990184,0.0,0.0072482009835321,1.0035530982821708,0.9857517439983936,1.003067197280261,1.0,0.0072482009835321,0.0,0.0,0.0072482009835321,1.003067197280261,1.003067197280261
2025-05-13,5886.5498046875,0.0072482009835321,0.0010244155978598,1,0,0.08335349,High_Vol,1.543601853010743,0.485876586982032,0.0,0.0,0.0,0.0,0.0,0.0010244155978598,1.0035530982821708,0.9857517439983936,1.0040947549628565,1.0,0.0010244155978598,0.0,0.0,0.0010244155978598,1.0040947549628563,1.0040947549628563
2025-05-14,5892.580078125,0.0010244155978598,0.0041323320741357,1,0,0.15082027,High_Vol,1.4109227607481405,0.5315670147686279,0.0,0.0,0.0,0.0,0.0,0.0041323320741357,1.0035530982821708,0.9857517439983936,1.0082440079242607,1.0,0.0041323320741357,0.0,0.0,0.0041323320741357,1.0082440079242607,1.0082440079242607
2025-05-15,5916.93017578125,0.0041323320741357,0.0070052722948985,1,0,0.212006,High_Vol,1.2968443026989338,0.5783269421310899,0.0,0.0,0.0,0.0,0.0,0.0070052722948985,1.0035530982821708,0.9857517439983936,1.01530703173947,1.0,0.0070052722948985,0.0,0.0,0.0070052722948985,1.0153070317394701,1.0153070317394701
2025-05-16,5958.3798828125,0.0070052722948985,0.0008761131291423,1,0,0.19163856,High_Vol,1.212952979216508,0.6183257000485322,0.0,0.0,0.0,0.0,0.0,0.0008761131291423,1.0035530982821708,0.9857517439983936,1.0161965555600876,1.0,0.0008761131291423,0.0,0.0,0.0008761131291423,1.0161965555600876,1.0161965555600876
2025-05-19,5963.60009765625,0.0008761131291423,-0.0038802294486252,0,0,0.24717578,Bull,1.1097201294857195,0.6758460805316512,0.0,0.0,-0.0,-0.0,-0.0,-0.0038802294486252,1.0035530982821708,0.9857517439983936,1.012253479759612,1.0,-0.0038802294486252,0.0,0.0,-0.0038802294486252,1.0122534797596119,1.0122534797596119
2025-05-20,5940.4599609375,-0.0038802294486252,-0.0161351306610142,0,0,0.47958604,Bull,1.0364375656237603,0.7236325900138777,0.0,0.0,-0.0,-0.0,-0.0,-0.0161351306610142,1.0035530982821708,0.9857517439983936,0.9959206376016242,1.0,-0.0161351306610142,0.0,0.0,-0.0161351306610142,0.9959206376016242,0.9959206376016242
2025-05-21,5844.60986328125,-0.0161351306610142,-0.0004448710379429,0,0,0.116543315,Bull,1.1922722153745884,0.6290509753801189,0.0,0.0,-0.0,-0.0,-0.0,-0.0004448710379429,1.0035530982821708,0.9857517439983936,0.9954775813538655,1.0,-0.0004448710379429,0.0,0.0,-0.0004448710379429,0.9954775813538657,0.9954775813538657
2025-05-22,5842.009765625,-0.0004448710379429,-0.0067082978253216,0,0,0.2737294,Bull,1.0943708511130004,0.6853252708962714,0.0,0.0,-0.0,-0.0,-0.0,-0.0067082978253216,1.0035530982821708,0.9857517439983936,0.9887996212597132,1.0,-0.0067082978253216,0.0,0.0,-0.0067082978253216,0.9887996212597131,0.9887996212597131
2025-05-23,5802.81982421875,-0.0067082978253216,0.0204590558452733,1,1,0.5461866,Bull,1.0540456703298329,0.7115441210107238,0.7115441210107238,0.7115441210107238,0.0145575209081343,0.0138459767871235,0.0145575209081343,0.0204590558452733,1.0181623434928364,0.999400439763662,1.0090295279308508,1.0,0.0204590558452733,0.0,0.0,0.0204590558452733,1.0090295279308508,1.0090295279308508
2025-05-27,5921.5400390625,0.0204590558452733,-0.0055712254172688,0,0,0.28197795,Bull,1.2635311243987042,0.5935746144416616,0.0,0.0,-0.0,-0.0007115441210107,-0.0,-0.0055712254172688,1.0181623434928364,0.9986893222562124,1.0034079969780676,1.0,-0.0055712254172688,0.0,0.0,-0.0055712254172688,1.0034079969780676,1.0034079969780676
2025-05-28,5888.5498046875,-0.0055712254172688,0.0040111942619043,1,0,0.40569794,Bull,1.189368485073068,0.6305867436481842,0.0,0.0,0.0,0.0,0.0,0.0040111942619043,1.0181623434928364,0.9986893222562124,1.007432861377895,1.0,0.0040111942619043,0.0,0.0,0.0040111942619043,1.007432861377895,1.007432861377895
2025-05-29,5912.169921875,0.0040111942619043,-8.118516130162234e-05,0,0,0.1945313,Bull,1.0984487410031816,0.6827810638801831,0.0,0.0,-0.0,-0.0,-0.0,-8.118516130162234e-05,1.0181623434928364,0.9986893222562124,1.0073510727785433,1.0,-8.118516130162234e-05,0.0,0.0,-8.118516130162234e-05,1.0073510727785433,1.0073510727785433
2025-05-30,5911.68994140625,-8.118516130162234e-05,0.0041020419271569,1,0,0.36135328,Bull,1.0097080136012409,0.7427889943400944,0.0,0.0,0.0,0.0,0.0,0.0041020419271569,1.0181623434928364,0.9986893222562124,1.0114832691144473,1.0,0.0041020419271569,0.0,0.0,0.0041020419271569,1.0114832691144473,1.0114832691144473
2025-06-02,5935.93994140625,0.0041020419271569,0.0058002904546055,1,0,0.26288122,Bull,0.93761347744932,0.7999031776295463,0.0,0.0,0.0,0.0,0.0,0.0058002904546055,1.0181623434928364,0.9986893222562124,1.017350165865285,1.0,0.0058002904546055,0.0,0.0,0.0058002904546055,1.017350165865285,1.017350165865285
2025-06-03,5970.3701171875,0.0058002904546055,7.36874595066439e-05,1,0,0.1834006,Bull,0.8866532652032093,0.8458774466116806,0.0,0.0,0.0,0.0,0.0,7.36874595066439e-05,1.0181623434928364,0.9986893222562124,1.0174251318144365,1.0,7.36874595066439e-05,0.0,0.0,7.36874595066439e-05,1.0174251318144363,1.0174251318144363
2025-06-04,5970.81005859375,7.36874595066439e-05,-0.0052773834030941,0,0,0.17314512,Bull,0.8179484675717359,0.9169281803614644,0.0,0.0,-0.0,-0.0,-0.0,-0.0052773834030941,1.0181623434928364,0.9986893222562124,1.0120557893099078,1.0,-0.0052773834030941,0.0,0.0,-0.0052773834030941,1.0120557893099078,1.0120557893099078
2025-06-05,5939.2998046875,-0.0052773834030941,0.0102806830100679,1,0,0.20753755,Bull,0.7998575294733818,0.9376669873868568,0.0,0.0,0.0,0.0,0.0,0.0102806830100679,1.0181623434928364,0.9986893222562124,1.0224604140683071,1.0,0.0102806830100679,0.0,0.0,0.0102806830100679,1.0224604140683071,1.0224604140683071
2025-06-06,6000.35986328125,0.0102806830100679,0.0009199480792858,1,0,0.360481,Bull,0.8366554519008695,0.8964263584203156,0.0,0.0,0.0,0.0,0.0,0.0009199480792858,1.0181623434928364,0.9986893222562124,1.023401024562375,1.0,0.0009199480792858,0.0,0.0,0.0009199480792858,1.023401024562375,1.023401024562375
2025-06-09,6005.8798828125,0.0009199480792858,0.0054829894076784,1,0,0.20424208,Bull,0.7729032453933641,0.970367254206951,0.0,0.0,0.0,0.0,0.0,0.0054829894076784,1.0181623434928364,0.9986893222562124,1.029012321539858,1.0,0.0054829894076784,0.0,0.0,0.0054829894076784,1.0290123215398579,1.0290123215398579
2025-06-10,6038.81005859375,0.0054829894076784,-0.0027438889546078,0,0,0.13187134,Bull,0.7403253171994045,1.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0027438889546078,1.0181623434928364,0.9986893222562124,1.0261888259966294,1.0,-0.0027438889546078,0.0,0.0,-0.0027438889546078,1.0261888259966294,1.0261888259966294
2025-06-11,6022.240234375,-0.0027438889546078,0.0038224199557175,1,0,0.17618689,Bull,0.7040092410402919,1.0,0.0,0.0,0.0,0.0,0.0,0.0038224199557175,1.0181623434928364,0.9986893222562124,1.0301113506434534,1.0,0.0038224199557175,0.0,0.0,0.0038224199557175,1.0301113506434534,1.0301113506434534
2025-06-12,6045.259765625,0.0038224199557175,-0.0112963798792506,0,0,0.24480326,Bull,0.6650315324246491,1.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0112963798792506,1.0181623434928364,0.9986893222562124,1.018474821508657,1.0,-0.0112963798792506,0.0,0.0,-0.0112963798792506,1.018474821508657,1.018474821508657
2025-06-13,5976.97021484375,-0.0112963798792506,0.0093926598961591,1,0,0.09722537,Bull,0.8046818640706679,0.9320453628791296,0.0,0.0,0.0,0.0,0.0,0.0093926598961591,1.0181623434928364,0.9986893222562124,1.028041009119889,1.0,0.0093926598961591,0.0,0.0,0.0093926598961591,1.028041009119889,1.028041009119889
2025-06-16,6033.10986328125,0.0093926598961591,-0.0083521847901663,0,0,0.18122996,Bull,0.8233773336893292,0.910882494954597,0.0,0.0,-0.0,-0.0,-0.0,-0.0083521847901663,1.0181623434928364,0.9986893222562124,1.0194546206398507,1.0,-0.0083521847901663,0.0,0.0,-0.0083521847901663,1.0194546206398507,1.0194546206398507
2025-06-17,5982.72021484375,-0.0083521847901663,-0.000309240210107,0,0,0.32744998,Bull,0.8544211211406008,0.8777872894794492,0.0,0.0,-0.0,-0.0,-0.0,-0.000309240210107,1.0181623434928364,0.9986893222562124,1.0191393642787694,1.0,-0.000309240210107,0.0,0.0,-0.000309240210107,1.0191393642787694,1.0191393642787694
2025-06-18,5980.8701171875,-0.000309240210107,-0.0021786584865058,0,0,0.20346408,Bull,0.7911049878601544,0.9480410457639276,0.0,0.0,-0.0,-0.0,-0.0,-0.0021786584865058,1.0181623434928364,0.9986893222562124,1.0169190076538512,1.0,-0.0021786584865058,0.0,0.0,-0.0021786584865058,1.0169190076538512,1.0169190076538512
2025-06-20,5967.83984375,-0.0021786584865058,0.0096065041331563,1,1,0.50230265,Bull,0.744228297564117,1.0,1.0,0.0,0.0096065041331563,0.0086065041331563,0.0,0.0096065041331563,1.0279433242538245,1.0072845460359496,1.0266880443039632,1.0,0.0096065041331563,0.0,0.0,0.0096065041331563,1.0266880443039632,1.0266880443039632
2025-06-23,6025.169921875,0.0096065041331563,0.0111217201797018,1,0,0.34297013,Bull,0.7790559088909103,0.9627036923033224,0.0,0.0,0.0,-0.001,0.0,0.0111217201797018,1.0279433242538245,1.0062772614899136,1.0381065814445571,1.0,0.0111217201797018,0.0,0.0,0.0111217201797018,1.0381065814445571,1.0381065814445571
2025-06-24,6092.18017578125,0.0111217201797018,-3.2861029504172024e-06,0,0,0.41484487,Bull,0.8365863579964358,0.8965003945273458,0.0,0.0,-0.0,-0.0,-0.0,-3.2861029504172024e-06,1.0279433242538245,1.0062772614899136,1.038103170119457,1.0,-3.2861029504172024e-06,0.0,0.0,-3.2861029504172024e-06,1.038103170119457,1.038103170119457
2025-06-25,6092.16015625,-3.2861029504172024e-06,0.0080201212752302,1,0,0.408277,Bull,0.7744771065513317,0.9683953129869444,0.0,0.0,0.0,0.0,0.0,0.0080201212752302,1.0279433242538245,1.0062772614899136,1.046428883440016,1.0,0.0080201212752302,0.0,0.0,0.0080201212752302,1.046428883440016,1.046428883440016
2025-06-26,6141.02001953125,0.0080201212752302,0.0052189708852221,1,0,0.29294646,Bull,0.7755093422520644,0.9671063379095012,0.0,0.0,0.0,0.0,0.0,0.0052189708852221,1.0279433242538245,1.0062772614899136,1.051890165316145,1.0,0.0052189708852221,0.0,0.0,0.0052189708852221,1.051890165316145,1.051890165316145
2025-06-27,6173.06982421875,0.0052189708852221,0.0051644274245326,1,1,0.52762556,Bull,0.7401591519669672,1.0,1.0,1.0,0.0051644274245326,0.0041644274245326,0.0051644274245326,0.0051644274245326,1.0332520629484665,1.0104678301143457,1.0573225757335,1.0,0.0051644274245326,0.0,0.0,0.0051644274245326,1.0573225757334999,1.0573225757334999
2025-06-30,6204.9501953125,0.0051644274245326,-0.0011185310871218,0,0,0.18060322,Bull,0.7089539025691801,1.0,0.0,0.0,-0.0,-0.001,-0.0,-0.0011185310871218,1.0332520629484665,1.009457362284231,1.0561399275634262,1.0,-0.0011185310871218,0.0,0.0,-0.0011185310871218,1.0561399275634262,1.0561399275634262
2025-07-01,6198.009765625,-0.0011185310871218,0.004745096791088,1,1,0.74905896,Bull,0.6651689397651376,1.0,1.0,1.0,0.004745096791088,0.0037450967910879,0.004745096791088,0.004745096791088,1.038154943996748,1.013237877812462,1.0611514137446474,1.0,0.004745096791088,0.0,0.0,0.004745096791088,1.0611514137446474,1.0611514137446474
2025-07-02,6227.419921875,0.004745096791088,0.0083389552066073,1,0,0.34132555,Bull,0.6399654578066317,1.0,0.0,0.0,0.0,-0.001,0.0,0.0083389552066073,1.038154943996748,1.0122246399346495,1.070000307851292,1.0,0.0083389552066073,0.0,0.0,0.0083389552066073,1.070000307851292,1.070000307851292
2025-07-03,6279.35009765625,0.0083389552066073,-0.0078622972791287,0,0,0.19744202,Bull,0.6720609601269683,1.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0078622972791287,1.038154943996748,1.0122246399346495,1.061587647342206,1.0,-0.0078622972791287,0.0,0.0,-0.0078622972791287,1.0615876473422061,1.0615876473422061
2025-07-07,6229.97998046875,-0.0078622972791287,-0.0007158868810946,0,1,0.608551,Bull,0.7266045756431695,1.0,1.0,1.0,-0.0007158868810946,-0.0017158868810945,-0.0007158868810946,-0.0007158868810946,1.0374117424917977,1.010487776954265,1.0608276706723418,1.0,-0.0007158868810946,0.0,0.0,-0.0007158868810946,1.0608276706723418,1.0608276706723418
2025-07-08,6225.52001953125,-0.0007158868810946,0.0060621034026635,1,0,0.4720268,Bull,0.6788787527469867,1.0,0.0,0.0,0.0,-0.001,0.0,0.0060621034026635,1.0374117424917977,1.0094772891773107,1.0672585177043643,1.0,0.0060621034026635,0.0,0.0,0.0060621034026635,1.0672585177043643,1.0672585177043643
2025-07-09,6263.259765625,0.0060621034026635,0.0027462050044453,1,0,0.41514298,Bull,0.6671657412836787,1.0,0.0,0.0,0.0,0.0,0.0,0.0027462050044453,1.0374117424917977,1.0094772891773107,1.070189428386721,1.0,0.0027462050044453,0.0,0.0,0.0027462050044453,1.070189428386721,1.070189428386721
2025-07-10,6280.4599609375,0.0027462050044453,-0.0032975229626984,0,0,0.3090886,Bull,0.6267207573541591,1.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0032975229626984,1.0374117424917977,1.0094772891773107,1.0666604541721787,1.0,-0.0032975229626984,0.0,0.0,-0.0032975229626984,1.0666604541721787,1.0666604541721787
2025-07-11,6259.75,-0.0032975229626984,0.0014074138094573,1,1,0.50906026,Bull,0.6128613142477656,1.0,1.0,0.0,0.0014074138094573,0.0004074138094572,0.0,0.0014074138094573,1.0388718101042735,1.009888564165255,1.0681616868253827,1.0,0.0014074138094573,0.0,0.0,0.0014074138094573,1.0681616868253827,1.0681616868253827
2025-07-14,6268.56005859375,0.0014074138094573,-0.0039562982147312,0,0,0.21122482,Bull,0.5745152130555665,1.0,0.0,0.0,-0.0,-0.001,-0.0,-0.0039562982147312,1.0388718101042735,1.00887867560109,1.0639357206507511,1.0,-0.0039562982147312,0.0,0.0,-0.0039562982147312,1.0639357206507511,1.0639357206507511
2025-07-15,6243.759765625,-0.0039562982147312,0.0031936574173276,1,0,0.46310434,Bull,0.5780129816918811,1.0,0.0,0.0,0.0,0.0,0.0,0.0031936574173276,1.0388718101042735,1.00887867560109,1.067333566856567,1.0,0.0031936574173276,0.0,0.0,0.0031936574173276,1.0673335668565673,1.0673335668565673
2025-07-16,6263.7001953125,0.0031936574173276,0.0053737674089093,1,0,0.4407006,Bull,0.5512697769678172,1.0,0.0,0.0,0.0,0.0,0.0,0.0053737674089093,1.0388718101042735,1.00887867560109,1.0730691691925762,1.0,0.0053737674089093,0.0,0.0,0.0053737674089093,1.0730691691925762,1.0730691691925762
2025-07-17,6297.35986328125,0.0053737674089093,-9.048620868445932e-05,0,0,0.3841627,Bull,0.5512807078736986,1.0,0.0,0.0,-0.0,-0.0,-0.0,-9.048620868445932e-05,1.0388718101042735,1.00887867560109,1.0729720712317998,1.0,-9.048620868445932e-05,0.0,0.0,-9.048620868445932e-05,1.0729720712317998,1.0729720712317998
2025-07-18,6296.7900390625,-9.048620868445932e-05,0.0013991348828683,1,0,0.3988772,Bull,0.5217079869737938,1.0,0.0,0.0,0.0,0.0,0.0,0.0013991348828683,1.0388718101042735,1.00887867560109,1.0744733038850038,1.0,0.0013991348828683,0.0,0.0,0.0013991348828683,1.0744733038850038,1.0744733038850038
2025-07-21,6305.60009765625,0.0013991348828683,0.0006375316336257,1,1,0.5262018,Bull,0.4940211491084531,1.0,1.0,1.0,0.0006375316336257,-0.0003624683663743,0.0006375316336257,0.0006375316336257,1.039534123746497,1.008512988995675,1.0751583146057169,1.0,0.0006375316336257,0.0,0.0,0.0006375316336257,1.0751583146057169,1.0751583146057169
2025-07-22,6309.6201171875,0.0006375316336257,0.0078118869515191,1,0,0.24091882,Bull,0.4695810325505473,1.0,0.0,0.0,0.0,-0.001,0.0,0.0078118869515191,1.039534123746497,1.0075044760066794,1.0835573298144026,1.0,0.0078118869515191,0.0,0.0,0.0078118869515191,1.0835573298144026,1.0835573298144026
2025-07-23,6358.91015625,0.0078118869515191,0.0006982236416543,1,0,0.16729426,Bull,0.5318995319740935,1.0,0.0,0.0,0.0,0.0,0.0,0.0006982236416543,1.039534123746497,1.0075044760066794,1.0843138951591669,1.0,0.0006982236416543,0.0,0.0,0.0006982236416543,1.0843138951591669,1.0843138951591669
2025-07-24,6363.35009765625,0.0006982236416543,0.0039743277792958,1,0,0.40562445,Bull,0.5028165618686552,1.0,0.0,0.0,0.0,0.0,0.0,0.0039743277792958,1.039534123746497,1.0075044760066794,1.0886233139941743,1.0,0.0039743277792958,0.0,0.0,0.0039743277792958,1.0886233139941743,1.0886233139941743
2025-07-25,6388.64013671875,0.0039743277792958,0.0001768581088181,1,0,0.27333528,Bull,0.4932457411303251,1.0,0.0,0.0,0.0,0.0,0.0,0.0001768581088181,1.039534123746497,1.0075044760066794,1.0888158458547028,1.0,0.0001768581088181,0.0,0.0,0.0001768581088181,1.0888158458547028,1.0888158458547028
2025-07-28,6389.77001953125,0.0001768581088181,-0.0029594423887242,0,0,0.3112926,Bull,0.469935935093326,1.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0029594423887242,1.039534123746497,1.0075044760066794,1.0855935580869658,1.0,-0.0029594423887242,0.0,0.0,-0.0029594423887242,1.0855935580869658,1.0855935580869658
2025-07-29,6370.85986328125,-0.0029594423887242,-0.0012494327466496,0,0,0.20626892,Bull,0.4779295446860938,1.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0012494327466496,1.039534123746497,1.0075044760066794,1.0842371819459402,1.0,-0.0012494327466496,0.0,0.0,-0.0012494327466496,1.0842371819459402,1.0842371819459402
2025-07-30,6362.89990234375,-0.0012494327466496,-0.003694819341153,0,0,0.28767622,Bull,0.4647775010147397,1.0,0.0,0.0,-0.0,-0.0,-0.0,-0.003694819341153,1.039534123746497,1.0075044760066794,1.0802311214356892,1.0,-0.003694819341153,0.0,0.0,-0.003694819341153,1.0802311214356892,1.0802311214356892
2025-07-31,6339.39013671875,-0.003694819341153,-0.0159921331401484,0,0,0.32736772,Bull,0.4850382845577618,1.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0159921331401484,1.039534123746497,1.0075044760066794,1.062955921519558,1.0,-0.0159921331401484,0.0,0.0,-0.0159921331401484,1.0629559215195579,1.0629559215195579
2025-08-01,6238.009765625,-0.0159921331401484,0.014737100330916,1,0,0.3004199,Bull,0.8457453154692157,0.8867917874116789,0.0,0.0,0.0,0.0,0.0,0.014737100330916,1.039534123746497,1.0075044760066794,1.0786208095823329,1.0,0.014737100330916,0.0,0.0,0.014737100330916,1.0786208095823329,1.0786208095823329
2025-08-04,6329.93994140625,0.014737100330916,-0.0048578659963033,0,1,0.5606577,Bull,0.9723658211215191,0.7713146469247096,0.7713146469247096,0.7713146469247096,-0.0037469431957462,-0.0045182578426709,-0.0037469431957462,-0.0048578659963033,1.035639048434779,1.0029523110064362,1.0733810142285576,1.0,-0.0048578659963033,0.0,0.0,-0.0048578659963033,1.0733810142285576,1.0733810142285576
2025-08-05,6299.18994140625,-0.0048578659963033,0.0072819072950924,1,1,0.5571629,Bull,0.926383109359756,0.8096002533102548,0.8096002533102548,0.8096002533102548,0.0058954339906885,0.005857148384303,0.0058954339906885,0.0072819072950924,1.041744590083006,1.0088267515143805,1.0811972752664822,1.0,0.0072819072950924,0.0,0.0,0.0072819072950924,1.0811972752664822,1.0811972752664822
2025-08-06,6345.06005859375,0.0072819072950924,-0.0007974800154801,0,0,0.33170283,Bull,0.8927656353282183,0.8400860991073748,0.0,0.0,-0.0,-0.0008096002533102,-0.0,-0.0007974800154801,1.041744590083006,1.0080100051208083,1.0803350420466655,1.0,-0.0007974800154801,0.0,0.0,-0.0007974800154801,1.0803350420466657,1.0803350420466657
2025-08-07,6340.0,-0.0007974800154801,0.0077997153489748,1,1,0.58560896,Bull,0.8260954403986467,0.9078854128986288,0.9078854128986288,0.9078854128986288,0.0070812477900957,0.0061733623771971,0.0070812477900957,0.0077997153489748,1.0491214416593757,1.0142328161622594,1.0887613478561524,1.0,0.0077997153489748,0.0,0.0,0.0077997153489748,1.0887613478561524,1.0887613478561524
